"Capture ID","Vessel","Voyage","Site Name","Reef Name","Reef ID","Voyage Start","Voyage End","Survey Date","Depth (meters)","Bottomtime","Cohort 1 (<15cm)","Cohort2 (15-25cm)","Cohort3 (25-40cm)","Cohort4 (>40cm)","Longitude","Latitude","error_flag","Nearest Site"
14392,"Pacific Marine Group","82","DAV_18-096_30","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-23,8,156,0,1,0,3,147.63319601254,-18.8228200065614,0,30
14395,"Pacific Marine Group","82","DAV_18-096_30","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-23,10,110,0,0,0,0,147.63319601254,-18.8228200065614,0,30
14396,"Pacific Marine Group","82","DAV_18-096_30","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-23,6,100,0,0,1,1,147.63319601254,-18.8228200065614,0,30
14368,"Venus","141","AGI_15-096_30","Agincourt Reefs (No 4) (15-096)","15-096",2022-07-19,2022-07-28,2022-07-23,5,314,0,0,0,0,145.810534352628,-15.9429542017839,0,30
14369,"Venus","141","AGI_15-096_32","Agincourt Reefs (No 4) (15-096)","15-096",2022-07-19,2022-07-28,2022-07-23,6,305,0,0,0,0,145.815885761445,-15.9348786572783,0,32
14389,"Pacific Marine Group","82","DAV_18-096_29","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-23,2,177,0,1,25,16,147.636345010227,-18.8312250127873,0,29
14393,"Pacific Marine Group","82","DAV_18-096_29","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-23,3,120,0,0,3,7,147.636345010227,-18.8312250127873,0,29
14370,"Venus","141","AGI_15-096_33","Agincourt Reefs (No 4) (15-096)","15-096",2022-07-19,2022-07-28,2022-07-23,4,335,0,0,0,0,145.819413285747,-15.9314549509104,0,33
14382,"Pacific Marine Group","82","DAV_18-096_29","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,4,164,0,4,10,9,147.636345010227,-18.8312250127873,0,29
14387,"Pacific Marine Group","82","DAV_18-096_29","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,3,116,1,5,11,2,147.636345010227,-18.8312250127873,0,29
14367,"Venus","141","AGI_15-096_27","Agincourt Reefs (No 4) (15-096)","15-096",2022-07-19,2022-07-28,2022-07-22,4,335,0,0,0,0,145.807224954238,-15.9550193296899,0,27
14366,"Venus","141","AGI_15-096_5","Agincourt Reefs (No 4) (15-096)","15-096",2022-07-19,2022-07-28,2022-07-22,4,335,0,0,0,0,145.804877500756,-15.961894223464,0,5
14483,"Capricorn Star","9","MAR_14-123_22","Martin Reef (14-123)","14-123",2022-07-19,2022-08-02,2022-07-22,1,550,0,0,1,1,145.337363750609,-14.7544286840427,0,22
14484,"Capricorn Star","9","MAR_14-123_22","Martin Reef (14-123)","14-123",2022-07-19,2022-08-02,2022-07-22,1,550,0,0,0,0,145.337363750609,-14.7544286840427,0,22
14485,"Capricorn Star","9","MAR_14-123_23","Martin Reef (14-123)","14-123",2022-07-19,2022-08-02,2022-07-22,1,550,0,0,0,2,145.342302178495,-14.7543906778361,0,23
14486,"Capricorn Star","9","MAR_14-123_23","Martin Reef (14-123)","14-123",2022-07-19,2022-08-02,2022-07-22,1,550,0,0,2,1,145.342302178495,-14.7543906778361,0,23
14379,"Pacific Marine Group","82","DAV_18-096_18","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,3,135,1,0,5,1,147.632651993103,-18.833694130517,0,18
14383,"Pacific Marine Group","82","DAV_18-096_18","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,7,86,0,0,3,1,147.632651993103,-18.833694130517,0,18
14380,"Pacific Marine Group","82","DAV_18-096_19","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,6,33,0,1,6,0,147.630486087817,-18.8301965571302,0,19
14381,"Pacific Marine Group","82","DAV_18-096_19","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,7,183,0,4,9,16,147.630486087817,-18.8301965571302,0,19
14385,"Pacific Marine Group","82","DAV_18-096_19","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,5,118,0,5,13,6,147.630486087817,-18.8301965571302,0,19
14386,"Pacific Marine Group","82","DAV_18-096_19","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,12,116,0,3,8,2,147.630486087817,-18.8301965571302,0,19
14388,"Pacific Marine Group","82","DAV_18-096_19","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,8,164,0,4,3,13,147.630486087817,-18.8301965571302,0,19
14384,"Pacific Marine Group","82","DAV_18-096_19","Davies Reef (18-096)","18-096",2022-07-19,2022-07-28,2022-07-22,6,30,0,1,1,0,147.630486087817,-18.8301965571302,0,19
14523,"Capricorn Star","9","EYR_14-118_20","Eyrie Reef (14-118)","14-118",2022-07-19,2022-08-02,2022-07-21,3,530,0,12,22,8,145.361070276676,-14.7281257465156,0,20
14524,"Capricorn Star","9","EYR_14-118_20","Eyrie Reef (14-118)","14-118",2022-07-19,2022-08-02,2022-07-21,2,530,0,7,16,0,145.361070276676,-14.7281257465156,0,20
14481,"Capricorn Star","9","EYR_14-118_21","Eyrie Reef (14-118)","14-118",2022-07-19,2022-08-02,2022-07-21,3,480,0,0,3,1,145.358649099044,-14.7246533776471,0,21
14482,"Capricorn Star","9","EYR_14-118_21","Eyrie Reef (14-118)","14-118",2022-07-19,2022-08-02,2022-07-21,3,480,0,3,10,1,145.358649099044,-14.7246533776471,0,21
14478,"Capricorn Star","9","EYR_14-118_20","Eyrie Reef (14-118)","14-118",2022-07-19,2022-08-02,2022-07-20,8,180,0,6,6,0,145.361070276676,-14.7281257465156,0,20
15333,"Pacific Marine Group","82","(LI_18-106_25","(Little) Broadhurst Reef (18-106)","18-106",2022-07-19,2022-07-28,2022-07-20,8,94,0,0,0,0,147.692875998831,-18.966458002522,0,25
14377,"Pacific Marine Group","82","(LI_18-106_25","(Little) Broadhurst Reef (18-106)","18-106",2022-07-19,2022-07-28,2022-07-20,8,74,0,0,0,2,147.692875998831,-18.966458002522,0,25
14374,"Pacific Marine Group","82","(LI_18-106_25","(Little) Broadhurst Reef (18-106)","18-106",2022-07-19,2022-07-28,2022-07-20,9,99,0,1,1,2,147.692875998831,-18.966458002522,0,25
14372,"Pacific Marine Group","82","(LI_18-106_25","(Little) Broadhurst Reef (18-106)","18-106",2022-07-19,2022-07-28,2022-07-20,10,135,0,0,0,0,147.692875998831,-18.966458002522,0,25
14371,"Pacific Marine Group","82","LBR_18-106_17","(Little) Broadhurst Reef (18-106)","18-106",2022-07-19,2022-07-28,2022-07-20,8,108,0,2,0,2,147.690183900673,-18.9714983770374,0,17
14373,"Pacific Marine Group","82","LBR_18-106_17","(Little) Broadhurst Reef (18-106)","18-106",2022-07-19,2022-07-28,2022-07-20,7,84,0,2,6,8,147.690183900673,-18.9714983770374,0,17
14375,"Pacific Marine Group","82","LBR_18-106_17","(Little) Broadhurst Reef (18-106)","18-106",2022-07-19,2022-07-28,2022-07-20,10,135,0,0,7,18,147.690183900673,-18.9714983770374,0,17
14376,"Pacific Marine Group","82","LBR_18-106_17","(Little) Broadhurst Reef (18-106)","18-106",2022-07-19,2022-07-28,2022-07-20,11,156,0,0,4,15,147.690183900673,-18.9714983770374,0,17
14363,"Blue Planet Marine test3","87","FAI_23-081_7","Fairfax Islands Reef (23-081)","23-081",2022-07-07,2022-07-19,2022-07-18,10,360,0,0,3,2,152.369525490339,-23.868321980183,0,7
14364,"Blue Planet Marine test3","87","FAI_23-081_1","Fairfax Islands Reef (23-081)","23-081",2022-07-07,2022-07-19,2022-07-18,7,390,0,0,1,0,152.378736373867,-23.8476441596063,0,1
14359,"Blue Planet Marine test3","87","FAI_23-081_5","Fairfax Islands Reef (23-081)","23-081",2022-07-07,2022-07-19,2022-07-17,10,302,0,0,1,1,152.378832025117,-23.863839352652,0,5
14362,"Blue Planet Marine test3","87","FAI_23-081_13","Fairfax Islands Reef (23-081)","23-081",2022-07-07,2022-07-19,2022-07-17,8,431,0,3,4,8,152.367890625632,-23.8513897385814,0,13
14361,"Blue Planet Marine test3","87","FAI_23-081_12","Fairfax Islands Reef (23-081)","23-081",2022-07-07,2022-07-19,2022-07-17,10,331,0,1,2,3,152.365613171806,-23.8556980203508,0,12
14360,"Blue Planet Marine test3","87","FAI_23-081_8","Fairfax Islands Reef (23-081)","23-081",2022-07-07,2022-07-19,2022-07-17,8,334,0,0,7,3,152.364826351316,-23.8697501093542,0,8
14355,"Blue Planet Marine test3","87","LAD_23-082a_52","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-16,2,150,0,1,4,1,152.423382996873,-23.897788003129,0,52
14356,"Blue Planet Marine test3","87","LAD_23-082a_25","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-16,1,156,0,0,3,0,152.4215050102,-23.8914220052869,0,25
14365,"Blue Planet Marine test3","87","LAD_23-082a_17","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-16,8,278,0,1,2,1,152.388230320409,-23.9059750596349,0,17
14357,"Blue Planet Marine test3","87","LAD_23-082a_16","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-16,24,246,0,0,0,0,152.385455476212,-23.9100367032226,0,16
14358,"Blue Planet Marine test3","87","LAD_23-082a_20","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-16,9,376,0,0,4,0,152.39916262072,-23.8968831355763,0,20
14354,"Blue Planet Marine test3","87","LAD_23-082a_1","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-15,6,451,0,1,14,11,152.419485359187,-23.8841671292044,0,1
14352,"Blue Planet Marine test3","87","LAD_23-082a_30","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-15,1,267,0,2,9,6,152.422164017692,-23.9064340099089,0,30
14353,"Blue Planet Marine test3","87","LAD_23-082a_54","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-15,1,334,0,1,9,7,152.42049301769,-23.9051830099093,0,54
14351,"Blue Planet Marine test3","87","LAD_23-082a_46","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-15,15,253,0,1,0,0,152.407889017947,-23.8874100113265,0,46
14350,"Blue Planet Marine test3","87","LAD_23-082a_47","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-15,18,276,0,0,1,0,152.411280017943,-23.8842620113244,0,47
14349,"Blue Planet Marine test3","87","LAD_23-082a_28","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-13,1,278,0,0,11,4,152.426063999985,-23.8977760031275,0,28
14348,"Blue Planet Marine test3","87","LAD_23-082a_27","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-13,1,266,0,7,15,14,152.424300986237,-23.893324006064,0,27
14347,"Blue Planet Marine test3","87","LAD_23-082a_15","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-13,9,376,0,0,2,0,152.388247820208,-23.9152720752069,0,15
14346,"Blue Planet Marine test3","87","LAD_23-082a_23","Lady Musgrave Reef (23-082a)","23-082a",2022-07-07,2022-07-19,2022-07-13,6,304,0,3,4,5,152.411187534057,-23.888750733847,0,23
14326,"Venus","140","FIT_16-055_1","Little Fitzroy Island Reef (16-055)","16-055",2022-07-05,2022-07-14,2022-07-13,1,450,0,0,0,0,146.004179135219,-16.9217242203717,0,1
14327,"Venus","140","FIT_16-055_1","Little Fitzroy Island Reef (16-055)","16-055",2022-07-05,2022-07-14,2022-07-13,1,450,0,0,0,0,146.004179135219,-16.9217242203717,0,1
14345,"Blue Planet Marine test3","87","BOU_23-079_16","Boult Reef (23-079)","23-079",2022-07-07,2022-07-19,2022-07-12,7,300,0,0,9,11,152.2693516253,-23.7513378061154,0,16
14322,"Venus","140","NAT_17-035_50","Nathan Reef (17-035)","17-035",2022-07-05,2022-07-14,2022-07-12,1,450,0,0,0,0,146.532474633154,-17.506023011658,0,50
14323,"Venus","140","NAT_17-035_51","Nathan Reef (17-035)","17-035",2022-07-05,2022-07-14,2022-07-12,1,450,0,0,0,0,146.529511974297,-17.5049568495049,0,51
14324,"Venus","140","NAT_17-035_52","Nathan Reef (17-035)","17-035",2022-07-05,2022-07-14,2022-07-12,5,430,0,1,0,0,146.524143852871,-17.5035785484987,0,52
14325,"Venus","140","NAT_17-035_52","Nathan Reef (17-035)","17-035",2022-07-05,2022-07-14,2022-07-12,5,430,0,0,0,0,146.524143852871,-17.5035785484987,0,52
14319,"Venus","140","NAT_17-035_24","Nathan Reef (17-035)","17-035",2022-07-05,2022-07-14,2022-07-11,1,450,0,0,0,0,146.493138120844,-17.5246450727793,0,24
14320,"Venus","140","NAT_17-035_24","Nathan Reef (17-035)","17-035",2022-07-05,2022-07-14,2022-07-11,1,450,0,0,0,0,146.493138120844,-17.5246450727793,0,24
14344,"Blue Planet Marine test3","87","FIT_23-077_26","Fitzroy Reef (23-077)","23-077",2022-07-07,2022-07-19,2022-07-11,8,354,0,2,1,4,152.146896424246,-23.6133647219485,0,26
14342,"Blue Planet Marine test3","87","FIT_23-077_23","Fitzroy Reef (23-077)","23-077",2022-07-07,2022-07-19,2022-07-11,10,372,0,0,5,21,152.137283100194,-23.6236734421975,0,23
14343,"Blue Planet Marine test3","87","FIT_23-077_25","Fitzroy Reef (23-077)","23-077",2022-07-07,2022-07-19,2022-07-11,8,501,0,1,19,13,152.143515908186,-23.6167331348614,0,25
14336,"Blue Planet Marine test3","87","FIT_23-077_24","Fitzroy Reef (23-077)","23-077",2022-07-07,2022-07-19,2022-07-10,8,184,1,0,1,2,152.140345481174,-23.6199996668491,0,24
14337,"Blue Planet Marine test3","87","FIT_23-077_22","Fitzroy Reef (23-077)","23-077",2022-07-07,2022-07-19,2022-07-10,6,204,0,0,3,3,152.134335885302,-23.6276473843635,0,22
14340,"Blue Planet Marine test3","87","FIT_23-077_21","Fitzroy Reef (23-077)","23-077",2022-07-07,2022-07-19,2022-07-10,5,164,0,0,3,1,152.131956731466,-23.6319077220458,0,21
14341,"Blue Planet Marine test3","87","FIT_23-077_20","Fitzroy Reef (23-077)","23-077",2022-07-07,2022-07-19,2022-07-10,5,188,0,0,0,5,152.128401442698,-23.6360766367198,0,20
14338,"Blue Planet Marine test3","87","FIT_23-077_2","Fitzroy Reef (23-077)","23-077",2022-07-07,2022-07-19,2022-07-10,8,251,0,0,4,0,152.170173640565,-23.6059288950889,0,2
14339,"Blue Planet Marine test3","87","FIT_23-077_27","Fitzroy Reef (23-077)","23-077",2022-07-07,2022-07-19,2022-07-10,10,417,0,0,9,0,152.15007225852,-23.6098080302153,0,27
14321,"Venus","140","NAT_17-035_18","Nathan Reef (17-035)","17-035",2022-07-05,2022-07-14,2022-07-10,1,450,0,0,0,0,146.47012992007,-17.54068683103,0,18
14304,"Capricorn Star","8","ESC_15-094_24","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-10,1,350,0,0,0,0,145.805389295407,-15.8751729300669,0,24
14305,"Capricorn Star","8","ESC_15-094_24","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-10,1,350,0,0,0,0,145.805389295407,-15.8751729300669,1,24
14306,"Capricorn Star","8","ESC_15-094_24","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-10,1,350,0,0,0,0,145.805389295407,-15.8751729300669,1,24
14307,"Capricorn Star","8","ESC_15-094_24","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-10,1,350,0,0,0,0,145.805389295407,-15.8751729300669,1,24
14334,"Blue Planet Marine test3","87","LAM_23-076_13","Lamont Reef (23-076)","23-076",2022-07-07,2022-07-19,2022-07-09,7,400,0,1,8,11,152.037454042885,-23.5996885786673,0,13
14335,"Blue Planet Marine test3","87","LAM_23-076_12","Lamont Reef (23-076)","23-076",2022-07-07,2022-07-19,2022-07-09,7,440,0,0,28,25,152.033707594702,-23.6024919253351,0,12
14300,"Capricorn Star","8","ESC_15-094_15","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-09,4,380,0,0,0,0,145.813013318373,-15.856083828448,0,15
14301,"Capricorn Star","8","ESC_15-094_15","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-09,5,380,0,0,0,0,145.813013318373,-15.856083828448,0,15
14302,"Capricorn Star","8","ESC_15-094_15","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-09,5,380,0,0,0,0,145.813013318373,-15.856083828448,1,15
14303,"Capricorn Star","8","ESC_15-094_15","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-09,5,380,0,0,0,0,145.813013318373,-15.856083828448,1,15
14333,"Blue Planet Marine test3","87","HER_23-052a_33","Heron Reef (23-052a)","23-052a",2022-07-07,2022-07-19,2022-07-09,9,476,0,10,12,13,151.93280325548,-23.4618749295656,0,33
14318,"Venus","140","BEA_17-051_14","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-09,4,430,0,1,0,0,146.487477764857,-17.8457782493661,0,14
14317,"Venus","140","BEA_17-051_15","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-09,4,430,0,1,0,0,146.492181196525,-17.8488427880533,0,15
14316,"Venus","140","BEA_17-051_16","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-09,4,430,0,3,2,0,146.49620925774,-17.8515219246613,0,16
14315,"Venus","140","BEA_17-051_23","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-09,1,450,1,1,0,0,146.485396257477,-17.8510556588333,0,23
14314,"Venus","140","BEA_17-051_4","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-08,4,430,1,0,0,0,146.498546438445,-17.8452117245975,0,4
14311,"Venus","140","BEA_17-051_5","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-08,4,430,0,1,0,0,146.496193480462,-17.8468438987303,0,5
14313,"Venus","140","BEA_17-051_5","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-08,3,430,0,0,0,0,146.496193480462,-17.8468438987303,0,5
14312,"Venus","140","BEA_17-051_6","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-08,3,430,2,0,0,0,146.49274920347,-17.8438780627352,0,6
14331,"Blue Planet Marine test3","87","HER_23-052a_32","Heron Reef (23-052a)","23-052a",2022-07-07,2022-07-19,2022-07-08,7,390,0,1,0,1,151.936530390976,-23.4648494528301,0,32
14332,"Blue Planet Marine test3","87","HER_23-052a_14","Heron Reef (23-052a)","23-052a",2022-07-07,2022-07-19,2022-07-08,4,412,0,0,4,11,151.995705794266,-23.4355637969114,0,14
14296,"Capricorn Star","8","ESC_15-094_4","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-08,5,330,0,0,0,0,145.809036995191,-15.8539820141155,0,4
14297,"Capricorn Star","8","ESC_15-094_4","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-08,5,330,0,0,0,0,145.809036995191,-15.8539820141155,0,4
14298,"Capricorn Star","8","ESC_15-094_4","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-08,7,330,0,0,0,0,145.809036995191,-15.8539820141155,0,4
14299,"Capricorn Star","8","ESC_15-094_4","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-08,6,330,0,0,0,0,145.809036995191,-15.8539820141155,0,4
14293,"Capricorn Star","8","ESC_15-094_17","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-07,1,350,0,0,0,0,145.802323546378,-15.8812815889943,0,17
14294,"Capricorn Star","8","ESC_15-094_17","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-07,1,350,0,0,0,0,145.802323546378,-15.8812815889943,1,17
14295,"Capricorn Star","8","ESC_15-094_17","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-07,1,350,0,0,0,0,145.802323546378,-15.8812815889943,1,17
14310,"Venus","140","BEA_17-051_7","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-07,4,430,0,1,0,0,146.488134188436,-17.8431813638779,0,7
14309,"Venus","140","BEA_17-051_8","Beaver Reef (17-051)","17-051",2022-07-05,2022-07-14,2022-07-07,1,450,0,0,0,0,146.484519849436,-17.8405708698904,0,8
14289,"Capricorn Star","8","ESC_15-094_14","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-06,1,400,0,0,0,0,145.799193495001,-15.8839942722221,0,14
14290,"Capricorn Star","8","ESC_15-094_14","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-06,1,400,0,0,0,0,145.799193495001,-15.8839942722221,1,14
14291,"Capricorn Star","8","ESC_15-094_14","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-06,1,400,0,0,0,0,145.799193495001,-15.8839942722221,1,14
14292,"Capricorn Star","8","ESC_15-094_14","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-06,1,400,0,0,0,0,145.799193495001,-15.8839942722221,1,14
14285,"Capricorn Star","8","ESC_15-094_2","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-05,1,400,0,0,0,0,145.79672799789,-15.8846340174073,0,2
14286,"Capricorn Star","8","ESC_15-094_2","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-05,1,400,0,0,0,0,145.79672799789,-15.8846340174073,1,2
14287,"Capricorn Star","8","ESC_15-094_2","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-05,1,400,0,0,0,0,145.79672799789,-15.8846340174073,1,2
14288,"Capricorn Star","8","ESC_15-094_2","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-05,1,400,0,0,0,0,145.79672799789,-15.8846340174073,1,2
14281,"Capricorn Star","8","ESC_15-094_34","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-04,1,300,0,0,0,0,145.780022234233,-15.8803211937071,0,34
14282,"Capricorn Star","8","ESC_15-094_34","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-04,1,300,0,0,0,0,145.780022234233,-15.8803211937071,1,34
14283,"Capricorn Star","8","ESC_15-094_34","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-04,1,300,0,0,0,0,145.780022234233,-15.8803211937071,1,34
14284,"Capricorn Star","8","ESC_15-094_34","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-04,1,300,0,0,0,0,145.780022234233,-15.8803211937071,1,34
14277,"Capricorn Star","8","ESC_15-094_7","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-03,6,375,0,0,0,0,145.782675275821,-15.8789247042729,0,7
14278,"Capricorn Star","8","ESC_15-094_7","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-03,5,375,0,0,0,0,145.782675275821,-15.8789247042729,0,7
14279,"Capricorn Star","8","ESC_15-094_7","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-03,7,375,0,0,0,0,145.782675275821,-15.8789247042729,0,7
14280,"Capricorn Star","8","ESC_15-094_7","Escape Reef (15-094)","15-094",2022-07-01,2022-07-12,2022-07-03,6,375,0,0,0,0,145.782675275821,-15.8789247042729,0,7
14264,"Tura","93","FOR_18-043_30","Fore And Aft Reef (18-043)","18-043",2022-07-01,2022-07-05,2022-07-03,1,250,1,1,2,0,147.03832719016,-18.4810035278136,0,30
14265,"Tura","93","FOR_18-043_30","Fore And Aft Reef (18-043)","18-043",2022-07-01,2022-07-05,2022-07-03,1,250,0,3,2,0,147.03832719016,-18.4810035278136,0,30
14266,"Tura","93","FOR_18-043_30","Fore And Aft Reef (18-043)","18-043",2022-07-01,2022-07-05,2022-07-03,1,250,0,4,3,0,147.03832719016,-18.4810035278136,0,30
14267,"Tura","93","FOR_18-043_30","Fore And Aft Reef (18-043)","18-043",2022-07-01,2022-07-05,2022-07-03,1,250,1,1,7,0,147.03832719016,-18.4810035278136,0,30
14260,"Tura","93","FOR_18-043_28","Fore And Aft Reef (18-043)","18-043",2022-07-01,2022-07-05,2022-07-01,1,250,5,7,7,0,147.033187055929,-18.4880047194741,0,28
14261,"Tura","93","FOR_18-043_28","Fore And Aft Reef (18-043)","18-043",2022-07-01,2022-07-05,2022-07-01,1,250,2,2,0,0,147.033187055929,-18.4880047194741,0,28
14262,"Tura","93","FOR_18-043_28","Fore And Aft Reef (18-043)","18-043",2022-07-01,2022-07-05,2022-07-01,1,250,0,2,2,0,147.033187055929,-18.4880047194741,0,28
14263,"Tura","93","FOR_18-043_28","Fore And Aft Reef (18-043)","18-043",2022-07-01,2022-07-05,2022-07-01,1,250,0,0,1,0,147.033187055929,-18.4880047194741,0,28
14273,"Capricorn Star","8","BAT_16-029_65","Batt Reef (16-029)","16-029",2022-07-01,2022-07-12,2022-07-01,4,330,0,2,2,0,145.75436059805,-16.4518066230331,0,65
14274,"Capricorn Star","8","BAT_16-029_65","Batt Reef (16-029)","16-029",2022-07-01,2022-07-12,2022-07-01,5,330,0,4,0,1,145.75436059805,-16.4518066230331,0,65
14275,"Capricorn Star","8","BAT_16-029_65","Batt Reef (16-029)","16-029",2022-07-01,2022-07-12,2022-07-01,1,350,0,5,0,0,145.75436059805,-16.4518066230331,0,65
14276,"Capricorn Star","8","BAT_16-029_65","Batt Reef (16-029)","16-029",2022-07-01,2022-07-12,2022-07-01,1,350,0,8,6,0,145.75436059805,-16.4518066230331,0,65
14258,"Tura","92","BBR_18-100a_65","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2022-06-21,2022-06-30,2022-06-30,1,250,0,0,3,0,147.72337862912,-18.9358975986591,0,65
14259,"Tura","92","BBR_18-100a_65","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2022-06-21,2022-06-30,2022-06-30,1,250,0,0,1,1,147.72337862912,-18.9358975986591,0,65
14256,"Tura","92","BBR_18-100a_62","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2022-06-21,2022-06-30,2022-06-30,1,250,0,0,6,0,147.72067177891,-18.9322011365976,0,62
14257,"Tura","92","BBR_18-100a_62","(Big) Broadhurst Reef (No 1) (18-100a)","18-100a",2022-06-21,2022-06-30,2022-06-30,1,250,0,0,3,0,147.72067177891,-18.9322011365976,0,62
14272,"Capricorn Star","7","BAT_16-029_67","Batt Reef (16-029)","16-029",2022-06-28,2022-06-30,2022-06-30,4,335,0,5,3,0,145.746597809547,-16.4466363193151,0,67
14308,"Capricorn Star","7","BAT_16-029_67","Batt Reef (16-029)","16-029",2022-06-28,2022-06-30,2022-06-30,5,335,0,9,9,1,145.746597809547,-16.4466363193151,0,67
14241,"Venus","139","DAV_18-096_20","Davies Reef (18-096)","18-096",2022-06-21,2022-06-30,2022-06-26,1,150,0,1,2,1,147.62688687042,-18.8272204378735,0,20
14237,"Venus","139","DAV_18-096_19","Davies Reef (18-096)","18-096",2022-06-21,2022-06-30,2022-06-25,1,150,1,10,8,3,147.630486087817,-18.8301965571302,0,19
14238,"Venus","139","DAV_18-096_19","Davies Reef (18-096)","18-096",2022-06-21,2022-06-30,2022-06-25,1,150,3,10,6,0,147.630486087817,-18.8301965571302,0,19
14225,"Pacific Marine Group","81","JOH_18-075_25","John Brewer Reef (18-075)","18-075",2022-06-23,2022-06-30,2022-06-25,11,100,2,3,0,0,147.05581387539,-18.6174460170193,0,25
