COTS Cull Dive Id,Vessel,Voyage,Site name,Reef name,Reef label,Voyage start,Voyage end,Survey date,Depth (m),Bottomtime,Cohort 1 (< 15cm),Cohort 2 (15cm - 25cm,Cohort 3 (25cm - 40cm),Cohort 4 (> 40cm),Dive type,Latitude,Longitude,Created on,Created by
15736,Venus,147,LIZ_14-116b_4,Lizard Island Reef (North East) (14-116b),14-116b,25/10/2022,3/11/2022,29/10/2022,4,230,0,0,0,0,Site Coverage Incomplete,-14.6534563,145.4668853,2/11/2022,HUNTMAD
15737,Venus,147,LIZ_14-116b_4,Lizard Island Reef (North East) (14-116b),14-116b,25/10/2022,3/11/2022,29/10/2022,3,232,0,0,0,0,Site Coverage Complete,-14.6534563,145.4668853,2/11/2022,HUNTMAD
15678,Pacific Marine Group,87,WHE_18-095_6,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,29/10/2022,13,120,0,1,6,1,Site Coverage Complete,-18.8016657,147.5220513,31/10/2022,POTIERJ
15676,Pacific Marine Group,87,WHE_18-095_6,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,29/10/2022,16,86,0,0,0,0,Site Coverage Complete,-18.8016657,147.5220513,31/10/2022,POTIERJ
15677,Pacific Marine Group,87,WHE_18-095_7,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,29/10/2022,15,150,0,4,2,0,Site Coverage Complete,-18.79657609,147.520393,31/10/2022,POTIERJ
15683,Pacific Marine Group,87,WHE_18-095_7,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,29/10/2022,12,102,0,0,2,0,Site Coverage Complete,-18.79657609,147.520393,31/10/2022,POTIERJ
15712,Tura,100,BBR_18-100a_70,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,29/10/2022,1,200,0,0,0,1,Site Coverage Complete,-18.94608658,147.7320585,2/11/2022,PATTIT
15713,Tura,100,BBR_18-100a_70,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,29/10/2022,1,200,0,1,5,1,Site Coverage Complete,-18.94608658,147.7320585,2/11/2022,PATTIT
15714,Tura,100,BBR_18-100a_70,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,29/10/2022,1,200,0,1,6,1,Site Coverage Complete,-18.94608658,147.7320585,2/11/2022,PATTIT
15715,Tura,100,BBR_18-100a_70,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,29/10/2022,1,200,0,1,6,0,Site Coverage Complete,-18.94608658,147.7320585,2/11/2022,PATTIT
15679,Pacific Marine Group,87,DAV_18-096_14,Davies Reef (18-096),18-096,7/10/2022,18/10/2022,29/10/2022,7,156,0,0,2,7,Site Coverage Incomplete,-18.84778109,147.6382205,31/10/2022,POTIERJ
15680,Pacific Marine Group,87,DAV_18-096_14,Davies Reef (18-096),18-096,7/10/2022,18/10/2022,29/10/2022,16,156,0,0,2,6,Site Coverage Complete,-18.84778109,147.6382205,31/10/2022,POTIERJ
15681,Pacific Marine Group,87,DAV_18-096_14,Davies Reef (18-096),18-096,7/10/2022,18/10/2022,29/10/2022,16,112,0,0,5,13,Site Coverage Incomplete,-18.84778109,147.6382205,31/10/2022,POTIERJ
15682,Pacific Marine Group,87,DAV_18-096_14,Davies Reef (18-096),18-096,7/10/2022,18/10/2022,29/10/2022,3,104,0,0,0,1,Site Coverage Incomplete,-18.84778109,147.6382205,31/10/2022,POTIERJ
15759,Blue Planet Marine Voyages,95,FIT_23-077_28,Fitzroy Reef (23-077),23-077,27/10/2022,8/11/2022,29/10/2022,6,412,0,0,7,1,Site Coverage Complete,-23.60904629,152.1556532,8/11/2022,BRUCET
15760,Blue Planet Marine Voyages,95,FIT_23-077_28,Fitzroy Reef (23-077),23-077,27/10/2022,8/11/2022,29/10/2022,4,45,0,0,0,0,Site Coverage Incomplete,-23.60904629,152.1556532,8/11/2022,BRUCET
15762,Blue Planet Marine Voyages,95,FIT_23-077_28,Fitzroy Reef (23-077),23-077,27/10/2022,8/11/2022,29/10/2022,1,199,0,1,0,2,Site Coverage Incomplete,-23.60904629,152.1556532,8/11/2022,BRUCET
15761,Blue Planet Marine Voyages,95,FIT_23-077_38,Fitzroy Reef (23-077),23-077,27/10/2022,8/11/2022,29/10/2022,2,252,0,0,0,0,Site Coverage Complete,-23.62768422,152.1527114,8/11/2022,BRUCET
15763,Blue Planet Marine Voyages,95,SYK_23-054_16,Sykes Reef (23-054),23-054,27/10/2022,8/11/2022,29/10/2022,5,411,0,0,4,16,Site Coverage Complete,-23.44468993,152.0247376,8/11/2022,BRUCET
15758,Blue Planet Marine Voyages,95,LLE_23-078_2,Llewellyn Reef (23-078),23-078,27/10/2022,8/11/2022,28/10/2022,8,236,0,0,0,0,Site Coverage Complete,-23.67690792,152.2066903,8/11/2022,BRUCET
15757,Blue Planet Marine Voyages,95,LLE_23-078_3,Llewellyn Reef (23-078),23-078,27/10/2022,8/11/2022,28/10/2022,10,141,0,0,0,0,Site Coverage Complete,-23.681429,152.2089307,8/11/2022,BRUCET
15753,Blue Planet Marine Voyages,95,LLE_23-078_4,Llewellyn Reef (23-078),23-078,27/10/2022,8/11/2022,28/10/2022,6,162,0,0,0,0,Site Coverage Complete,-23.68625512,152.2089426,8/11/2022,BRUCET
15752,Blue Planet Marine Voyages,95,LLE_23-078_5,Llewellyn Reef (23-078),23-078,27/10/2022,8/11/2022,28/10/2022,8,122,0,0,0,0,Site Coverage Complete,-23.69096726,152.207299,8/11/2022,BRUCET
15755,Blue Planet Marine Voyages,95,LLE_23-078_11,Llewellyn Reef (23-078),23-078,27/10/2022,8/11/2022,28/10/2022,10,326,0,0,0,3,Site Coverage Complete,-23.71111792,152.1867491,8/11/2022,BRUCET
15756,Blue Planet Marine Voyages,95,LLE_23-078_27,Llewellyn Reef (23-078),23-078,27/10/2022,8/11/2022,28/10/2022,10,160,0,0,0,1,Site Coverage Complete,-23.67817115,152.1863311,8/11/2022,BRUCET
15754,Blue Planet Marine Voyages,95,LLE_23-078_28,Llewellyn Reef (23-078),23-078,27/10/2022,8/11/2022,28/10/2022,6,224,0,0,0,0,Site Coverage Complete,-23.67719074,152.1914965,8/11/2022,BRUCET
15708,Tura,100,BBR_18-100a_69,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,28/10/2022,1,200,0,0,0,1,Site Coverage Complete,-18.94286987,147.7290913,2/11/2022,PATTIT
15709,Tura,100,BBR_18-100a_69,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,28/10/2022,1,200,1,1,4,1,Site Coverage Complete,-18.94286987,147.7290913,2/11/2022,PATTIT
15710,Tura,100,BBR_18-100a_69,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,28/10/2022,1,200,0,2,10,5,Site Coverage Complete,-18.94286987,147.7290913,2/11/2022,PATTIT
15711,Tura,100,BBR_18-100a_69,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,28/10/2022,1,200,0,5,14,3,Site Coverage Complete,-18.94286987,147.7290913,2/11/2022,PATTIT
15666,Pacific Marine Group,87,WHE_18-095_7,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,11,84,0,2,2,1,Site Coverage Incomplete,-18.79657609,147.520393,31/10/2022,POTIERJ
15668,Pacific Marine Group,87,WHE_18-095_7,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,3,94,0,1,2,0,Site Coverage Incomplete,-18.79657609,147.520393,31/10/2022,POTIERJ
15670,Pacific Marine Group,87,WHE_18-095_7,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,13,20,0,0,1,1,Site Coverage Incomplete,-18.79657609,147.520393,31/10/2022,POTIERJ
15671,Pacific Marine Group,87,WHE_18-095_7,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,16,110,0,0,3,1,Site Coverage Incomplete,-18.79657609,147.520393,31/10/2022,POTIERJ
15672,Pacific Marine Group,87,WHE_18-095_7,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,15,45,0,0,1,0,Site Coverage Incomplete,-18.79657609,147.520393,31/10/2022,POTIERJ
15674,Pacific Marine Group,87,WHE_18-095_7,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,10,129,1,0,0,0,Site Coverage Incomplete,-18.79657609,147.520393,31/10/2022,POTIERJ
15667,Pacific Marine Group,87,WHE_18-095_6,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,16,62,0,0,0,3,Site Coverage Incomplete,-18.8016657,147.5220513,31/10/2022,POTIERJ
15669,Pacific Marine Group,87,WHE_18-095_6,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,12,90,0,0,2,1,Site Coverage Incomplete,-18.8016657,147.5220513,31/10/2022,POTIERJ
15673,Pacific Marine Group,87,WHE_18-095_6,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,14,72,0,1,0,2,Site Coverage Incomplete,-18.8016657,147.5220513,31/10/2022,POTIERJ
15675,Pacific Marine Group,87,WHE_18-095_6,Wheeler Reef (18-095),18-095,7/10/2022,18/10/2022,28/10/2022,8,132,1,1,4,0,Site Coverage Incomplete,-18.8016657,147.5220513,31/10/2022,POTIERJ
15732,Venus,147,LIZ_14-116b_8,Lizard Island Reef (North East) (14-116b),14-116b,25/10/2022,3/11/2022,28/10/2022,4,240,0,0,0,0,Site Coverage Incomplete,-14.6665979,145.4780343,2/11/2022,HUNTMAD
15733,Venus,147,LIZ_14-116b_8,Lizard Island Reef (North East) (14-116b),14-116b,25/10/2022,3/11/2022,28/10/2022,4,240,0,0,1,0,Site Coverage Complete,-14.6665979,145.4780343,2/11/2022,HUNTMAD
15734,Venus,147,LIZ_14-116c_11,Lizard Island Reef (Coconut Bay) (14-116c),14-116c,25/10/2022,3/11/2022,28/10/2022,3,240,0,0,0,0,Site Coverage Complete,-14.67978927,145.4744293,2/11/2022,HUNTMAD
15735,Venus,147,LIZ_14-116c_12,Lizard Island Reef (Coconut Bay) (14-116c),14-116c,25/10/2022,3/11/2022,28/10/2022,5,240,0,2,1,0,Site Coverage Complete,-14.68339194,145.472906,2/11/2022,HUNTMAD
15728,Venus,147,LIZ_14-116d_13,Lizard Island Reef (Lagoon) (14-116d),14-116d,25/10/2022,3/11/2022,27/10/2022,4,218,0,0,2,0,Site Coverage Complete,-14.68723713,145.4716449,2/11/2022,HUNTMAD
15729,Venus,147,LIZ_14-116d_14,Lizard Island Reef (Lagoon) (14-116d),14-116d,25/10/2022,3/11/2022,27/10/2022,6,190,0,1,0,0,Site Coverage Complete,-14.69042685,145.4689405,2/11/2022,HUNTMAD
15730,Venus,147,LIZ_14-116d_15,Lizard Island Reef (Lagoon) (14-116d),14-116d,25/10/2022,3/11/2022,27/10/2022,4,190,0,4,2,0,Site Coverage Complete,-14.69379308,145.4662522,2/11/2022,HUNTMAD
15731,Venus,147,LIZ_14-116d_16,Lizard Island Reef (Lagoon) (14-116d),14-116d,25/10/2022,3/11/2022,27/10/2022,4,190,0,0,0,0,Site Coverage Complete,-14.6970418,145.4633857,2/11/2022,HUNTMAD
15664,Pacific Marine Group,87,LYN_18-091_38,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,12,40,0,0,2,0,Site Coverage Incomplete,-18.80053093,147.6982247,31/10/2022,POTIERJ
15665,Pacific Marine Group,87,LYN_18-091_38,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,3,69,0,0,0,0,Site Coverage Incomplete,-18.80053093,147.6982247,31/10/2022,POTIERJ
15658,Pacific Marine Group,87,LYN_18-091_39,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,4,159,0,0,1,3,Site Coverage Incomplete,-18.79737693,147.6946405,31/10/2022,POTIERJ
15659,Pacific Marine Group,87,LYN_18-091_39,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,3,105,0,0,4,4,Site Coverage Complete,-18.79737693,147.6946405,31/10/2022,POTIERJ
15660,Pacific Marine Group,87,LYN_18-091_39,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,2,108,0,3,17,6,Site Coverage Incomplete,-18.79737693,147.6946405,31/10/2022,POTIERJ
15661,Pacific Marine Group,87,LYN_18-091_39,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,12,120,0,4,5,3,Site Coverage Incomplete,-18.79737693,147.6946405,31/10/2022,POTIERJ
15662,Pacific Marine Group,87,LYN_18-091_39,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,2,106,0,4,16,3,Site Coverage Incomplete,-18.79737693,147.6946405,31/10/2022,POTIERJ
15663,Pacific Marine Group,87,LYN_18-091_39,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,12,70,0,1,3,1,Site Coverage Complete,-18.79737693,147.6946405,31/10/2022,POTIERJ
15656,Pacific Marine Group,87,LYN_18-091_39,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,6,176,0,2,6,5,Site Coverage Incomplete,-18.79737693,147.6946405,31/10/2022,POTIERJ
15657,Pacific Marine Group,87,LYN_18-091_39,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,27/10/2022,7,183,0,3,9,7,Site Coverage Incomplete,-18.79737693,147.6946405,31/10/2022,POTIERJ
15704,Tura,100,BBR_18-100a_83,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,27/10/2022,1,200,0,2,6,1,Site Coverage Complete,-18.92265274,147.7122921,2/11/2022,PATTIT
15705,Tura,100,BBR_18-100a_83,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,27/10/2022,1,200,1,2,3,0,Site Coverage Complete,-18.92265274,147.7122921,2/11/2022,PATTIT
15706,Tura,100,BBR_18-100a_83,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,27/10/2022,1,200,0,1,1,0,Site Coverage Complete,-18.92265274,147.7122921,2/11/2022,PATTIT
15707,Tura,100,BBR_18-100a_83,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/10/2022,3/11/2022,27/10/2022,1,154,0,3,0,0,Site Coverage Complete,-18.92265274,147.7122921,2/11/2022,PATTIT
15648,Pacific Marine Group,87,LYN_18-091_37,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,26/10/2022,9,110,0,1,0,2,Site Coverage Incomplete,-18.80324679,147.7023159,31/10/2022,POTIERJ
15649,Pacific Marine Group,87,LYN_18-091_37,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,26/10/2022,12,114,0,1,2,2,Site Coverage Incomplete,-18.80324679,147.7023159,31/10/2022,POTIERJ
15650,Pacific Marine Group,87,LYN_18-091_37,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,26/10/2022,10,98,0,1,3,1,Site Coverage Incomplete,-18.80324679,147.7023159,31/10/2022,POTIERJ
15651,Pacific Marine Group,87,LYN_18-091_37,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,26/10/2022,14,114,2,5,3,7,Site Coverage Complete,-18.80324679,147.7023159,31/10/2022,POTIERJ
15652,Pacific Marine Group,87,LYN_18-091_37,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,26/10/2022,14,177,0,3,2,2,Site Coverage Incomplete,-18.80324679,147.7023159,31/10/2022,POTIERJ
15653,Pacific Marine Group,87,LYN_18-091_37,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,26/10/2022,3,171,1,4,4,0,Site Coverage Incomplete,-18.80324679,147.7023159,31/10/2022,POTIERJ
15654,Pacific Marine Group,87,LYN_18-091_37,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,26/10/2022,15,156,0,3,7,6,Site Coverage Incomplete,-18.80324679,147.7023159,31/10/2022,POTIERJ
15655,Pacific Marine Group,87,LYN_18-091_37,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,26/10/2022,5,165,0,4,8,7,Site Coverage Complete,-18.80324679,147.7023159,31/10/2022,POTIERJ
15700,Tura,100,KEL_18-030_11,Kelso Reef (18-030),18-030,25/10/2022,3/11/2022,26/10/2022,1,150,0,6,4,0,Site Coverage Complete,-18.44409289,146.9966783,2/11/2022,PATTIT
15701,Tura,100,KEL_18-030_11,Kelso Reef (18-030),18-030,25/10/2022,3/11/2022,26/10/2022,1,200,0,0,3,2,Site Coverage Complete,-18.44409289,146.9966783,2/11/2022,PATTIT
15702,Tura,100,KEL_18-030_11,Kelso Reef (18-030),18-030,25/10/2022,3/11/2022,26/10/2022,1,200,0,3,7,2,Site Coverage Complete,-18.44409289,146.9966783,2/11/2022,PATTIT
15703,Tura,100,KEL_18-030_11,Kelso Reef (18-030),18-030,25/10/2022,3/11/2022,26/10/2022,1,150,0,2,3,0,Site Coverage Complete,-18.44409289,146.9966783,2/11/2022,PATTIT
15727,Venus,147,ROS_15-081_8,Rosser Reef (15-081),15-081,25/10/2022,3/11/2022,26/10/2022,4,240,0,1,4,1,Site Coverage Complete,-15.60664319,145.525671,2/11/2022,HUNTMAD
15726,Venus,147,ROS_15-081_7,Rosser Reef (15-081),15-081,25/10/2022,3/11/2022,26/10/2022,4,240,0,5,3,0,Site Coverage Complete,-15.60376274,145.5217762,2/11/2022,HUNTMAD
15724,Venus,147,ROS_15-081_26,Rosser Reef (15-081),15-081,25/10/2022,3/11/2022,26/10/2022,4,240,0,0,0,0,Site Coverage Incomplete,-15.59666927,145.4973078,2/11/2022,HUNTMAD
15725,Venus,147,ROS_15-081_26,Rosser Reef (15-081),15-081,25/10/2022,3/11/2022,26/10/2022,4,240,0,0,0,0,Site Coverage Complete,-15.59666927,145.4973078,2/11/2022,HUNTMAD
15644,Pacific Marine Group,87,LYN_18-091_40,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,25/10/2022,5,106,0,0,2,0,Site Coverage Incomplete,-18.79562608,147.6900365,31/10/2022,POTIERJ
15645,Pacific Marine Group,87,LYN_18-091_40,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,25/10/2022,1,110,0,0,1,4,Site Coverage Incomplete,-18.79562608,147.6900365,31/10/2022,POTIERJ
15646,Pacific Marine Group,87,LYN_18-091_40,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,25/10/2022,2,122,0,1,3,6,Site Coverage Incomplete,-18.79562608,147.6900365,31/10/2022,POTIERJ
15647,Pacific Marine Group,87,LYN_18-091_40,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,25/10/2022,10,118,0,0,1,4,Site Coverage Complete,-18.79562608,147.6900365,31/10/2022,POTIERJ
15640,Pacific Marine Group,87,LYN_18-091_40,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,25/10/2022,16,174,0,0,0,1,Site Coverage Incomplete,-18.79562608,147.6900365,31/10/2022,POTIERJ
15641,Pacific Marine Group,87,LYN_18-091_40,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,25/10/2022,5,174,0,1,2,1,Site Coverage Incomplete,-18.79562608,147.6900365,31/10/2022,POTIERJ
15642,Pacific Marine Group,87,LYN_18-091_40,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,25/10/2022,4,132,0,5,7,4,Site Coverage Incomplete,-18.79562608,147.6900365,31/10/2022,POTIERJ
15643,Pacific Marine Group,87,LYN_18-091_40,Lynchs Reef (18-091),18-091,7/10/2022,18/10/2022,25/10/2022,2,180,0,4,5,7,Site Coverage Complete,-18.79562608,147.6900365,31/10/2022,POTIERJ
15633,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,24/10/2022,8,112,0,0,1,0,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15637,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,24/10/2022,3,162,0,2,0,0,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15632,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,24/10/2022,4,122,0,0,0,0,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15634,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,24/10/2022,14,92,0,0,1,3,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15635,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,24/10/2022,14,88,0,1,11,8,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15636,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,24/10/2022,9,180,0,0,2,0,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15638,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,24/10/2022,17,141,0,1,8,12,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15639,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,24/10/2022,17,132,0,0,6,25,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15611,Capricorn Star,13,OTT_18-018_48,Otter Reef (18-018),18-018,11/10/2022,25/10/2022,24/10/2022,1,450,0,0,0,0,Site Coverage Incomplete,-17.99898871,146.5903429,28/10/2022,LANEJ
15612,Capricorn Star,13,OTT_18-018_48,Otter Reef (18-018),18-018,11/10/2022,25/10/2022,24/10/2022,1,450,0,0,0,0,Site Coverage Incomplete,-17.99898871,146.5903429,28/10/2022,LANEJ
15613,Capricorn Star,13,OTT_18-018_48,Otter Reef (18-018),18-018,11/10/2022,25/10/2022,24/10/2022,1,450,0,0,0,0,Site Coverage Complete,-17.99898871,146.5903429,28/10/2022,LANEJ
15563,Blue Planet Marine Voyages,94,FAI_23-081_10,Fairfax Islands Reef (23-081),23-081,13/10/2022,25/10/2022,24/10/2022,7,262,0,0,4,1,Site Coverage Complete,-23.86353377,152.3603919,25/10/2022,SIMMSR
15564,Blue Planet Marine Voyages,94,FAI_23-081_9,Fairfax Islands Reef (23-081),23-081,13/10/2022,25/10/2022,24/10/2022,8,370,0,2,10,5,Site Coverage Incomplete,-23.86840902,152.3598835,25/10/2022,SIMMSR
15559,Blue Planet Marine Voyages,94,LAD_23-082a_48,Lady Musgrave Reef (23-082a),23-082a,13/10/2022,25/10/2022,23/10/2022,2,118,0,1,0,2,Site Coverage Complete,-23.89511202,152.415672,25/10/2022,SIMMSR
15557,Blue Planet Marine Voyages,94,LAD_23-082a_53,Lady Musgrave Reef (23-082a),23-082a,13/10/2022,25/10/2022,23/10/2022,1,134,0,0,1,1,Site Coverage Complete,-23.90158401,152.42283,25/10/2022,SIMMSR
15558,Blue Planet Marine Voyages,94,LAD_23-082a_56,Lady Musgrave Reef (23-082a),23-082a,13/10/2022,25/10/2022,23/10/2022,1,236,0,0,0,4,Site Coverage Complete,-23.90949002,152.412895,25/10/2022,SIMMSR
15607,Capricorn Star,13,OTT_18-018_49,Otter Reef (18-018),18-018,11/10/2022,25/10/2022,23/10/2022,4,385,1,1,0,0,Site Coverage Incomplete,-17.99610703,146.5871383,28/10/2022,LANEJ
15608,Capricorn Star,13,OTT_18-018_49,Otter Reef (18-018),18-018,11/10/2022,25/10/2022,23/10/2022,4,385,0,2,0,0,Site Coverage Incomplete,-17.99610703,146.5871383,28/10/2022,LANEJ
15609,Capricorn Star,13,OTT_18-018_49,Otter Reef (18-018),18-018,11/10/2022,25/10/2022,23/10/2022,3,385,0,1,0,0,Site Coverage Incomplete,-17.99610703,146.5871383,28/10/2022,LANEJ
15610,Capricorn Star,13,OTT_18-018_49,Otter Reef (18-018),18-018,11/10/2022,25/10/2022,23/10/2022,2,385,0,0,0,0,Site Coverage Complete,-17.99610703,146.5871383,28/10/2022,LANEJ
15629,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,16,45,0,0,1,1,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15622,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,15,94,1,2,0,0,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15623,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,15,86,0,1,2,1,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15624,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,13,68,0,1,2,1,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15627,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,17,138,0,1,2,2,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15628,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,12,135,0,1,0,0,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15625,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,15,30,0,0,2,2,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15626,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,15,98,2,0,0,2,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15630,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,17,96,0,1,0,4,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15631,Pacific Marine Group,87,HOP_18-073_6,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,23/10/2022,15,141,0,1,2,9,Site Coverage Incomplete,-18.55980032,147.1913334,31/10/2022,POTIERJ
15560,Blue Planet Marine Voyages,94,LAD_23-082a_2,Lady Musgrave Reef (23-082a),23-082a,13/10/2022,25/10/2022,23/10/2022,9,252,0,1,1,0,Site Coverage Complete,-23.88673045,152.4244436,25/10/2022,SIMMSR
15561,Blue Planet Marine Voyages,94,LAD_23-082a_3,Lady Musgrave Reef (23-082a),23-082a,13/10/2022,25/10/2022,23/10/2022,9,272,0,1,2,2,Site Coverage Complete,-23.89024888,152.4280668,25/10/2022,SIMMSR
15614,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,22/10/2022,18,96,0,1,4,2,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15615,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,22/10/2022,16,96,0,0,1,2,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
15616,Pacific Marine Group,87,HOP_18-073_5,Hopkinson Reef (18-073),18-073,7/10/2022,18/10/2022,22/10/2022,14,102,0,1,4,0,Site Coverage Incomplete,-18.55785851,147.1963698,31/10/2022,POTIERJ
