Capture ID,Vessel,Voyage,Site Name,Reef Name,Reef ID,Voyage Start,Voyage End,Survey Date,Depth (meters),Bottomtime,Cohort 1 (<15cm),Cohort2 (15-25cm),Cohort3 (25-40cm),Cohort4 (>40cm),Longitude,Latitude
7186,Pacific Marine Group,3,JOH_18-075_15,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,01/Dec/2018 12:00:00 AM,9,137,0,25,110,75,147.0387299,-18.6445049
7187,Pacific Marine Group,3,JOH_18-075_15,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,01/Dec/2018 12:00:00 AM,10,170,0,10,41,42,147.0387299,-18.6445049
7188,Pacific Marine Group,3,JOH_18-075_14,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,02/Dec/2018 12:00:00 AM,6,208,0,12,55,33,147.0434854,-18.64588079
7189,Pacific Marine Group,3,JOH_18-075_14,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,02/Dec/2018 12:00:00 AM,9,196,0,7,78,16,147.0434854,-18.64588079
7190,Pacific Marine Group,3,JOH_18-075_14,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,02/Dec/2018 12:00:00 AM,9,208,0,23,124,42,147.0434854,-18.64588079
7191,Pacific Marine Group,3,JOH_18-075_14,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,03/Dec/2018 12:00:00 AM,2,28,0,6,13,1,147.0434854,-18.64588079
7192,Pacific Marine Group,3,JOH_18-075_14,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,03/Dec/2018 12:00:00 AM,7,204,0,28,51,12,147.0434854,-18.64588079
7193,Pacific Marine Group,3,JOH_18-075_15,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,03/Dec/2018 12:00:00 AM,8,197,0,6,18,9,147.0387299,-18.6445049
7194,Pacific Marine Group,3,JOH_18-075_17,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,03/Dec/2018 12:00:00 AM,2,55,0,10,23,25,147.0320187,-18.6373909
7195,Pacific Marine Group,3,JOH_18-075_17,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,03/Dec/2018 12:00:00 AM,5,199,0,10,53,18,147.0320187,-18.6373909
7196,Pacific Marine Group,3,JOH_18-075_18,John Brewer Reef (18-075),18-075,30/Nov/2018 12:00:00 AM,09/Dec/2018 12:00:00 AM,04/Dec/2018 12:00:00 AM,2,320,0,11,165,59,147.0277526,-18.63445383
7197,Pacific Marine Group,4,JOH_18-075_25,John Brewer Reef (18-075),18-075,12/Dec/2018 12:00:00 AM,23/Dec/2018 12:00:00 AM,12/Dec/2018 12:00:00 AM,7,204,0,8,36,26,147.0557754,-18.61745709
7198,Pacific Marine Group,4,JOH_18-075_25,John Brewer Reef (18-075),18-075,12/Dec/2018 12:00:00 AM,23/Dec/2018 12:00:00 AM,14/Dec/2018 12:00:00 AM,7,204,0,10,23,18,147.0557754,-18.61745709
7199,Pacific Marine Group,4,JOH_18-075_25,John Brewer Reef (18-075),18-075,12/Dec/2018 12:00:00 AM,23/Dec/2018 12:00:00 AM,14/Dec/2018 12:00:00 AM,8,204,0,6,27,21,147.0557754,-18.61745709
7200,Pacific Marine Group,4,JOH_18-075_28,John Brewer Reef (18-075),18-075,12/Dec/2018 12:00:00 AM,23/Dec/2018 12:00:00 AM,14/Dec/2018 12:00:00 AM,12,181,0,7,27,21,147.068742,-18.61394888
7201,Pacific Marine Group,4,JOH_18-075_5,John Brewer Reef (18-075),18-075,12/Dec/2018 12:00:00 AM,23/Dec/2018 12:00:00 AM,19/Dec/2018 12:00:00 AM,5,200,0,7,15,2,147.082945,-18.62909423
7202,Pacific Marine Group,4,JOH_18-075_12,John Brewer Reef (18-075),18-075,12/Dec/2018 12:00:00 AM,23/Dec/2018 12:00:00 AM,22/Dec/2018 12:00:00 AM,4,204,0,8,16,10,147.0536422,-18.6451325
7203,Pacific Marine Group,4,JOH_18-075_13,John Brewer Reef (18-075),18-075,12/Dec/2018 12:00:00 AM,23/Dec/2018 12:00:00 AM,22/Dec/2018 12:00:00 AM,3,156,0,9,18,11,147.0486692,-18.64613194
7204,Pacific Marine Group,5,JOH_18-075_4,John Brewer Reef (18-075),18-075,03/Jan/2019 12:00:00 AM,14/Jan/2019 12:00:00 AM,11/Jan/2019 12:00:00 AM,15,184,0,20,39,20,147.084169,-18.62435903
7205,Pacific Marine Group,6,JOH_18-075_18,John Brewer Reef (18-075),18-075,18/Jan/2019 12:00:00 AM,27/Jan/2019 12:00:00 AM,20/Jan/2019 12:00:00 AM,10,204,0,7,35,17,147.0277526,-18.63445383
7206,Pacific Marine Group,6,JOH_18-075_18,John Brewer Reef (18-075),18-075,18/Jan/2019 12:00:00 AM,27/Jan/2019 12:00:00 AM,21/Jan/2019 12:00:00 AM,6,200,0,12,22,13,147.0277526,-18.63445383
7207,Pacific Marine Group,6,JOH_18-075_21,John Brewer Reef (18-075),18-075,18/Jan/2019 12:00:00 AM,27/Jan/2019 12:00:00 AM,21/Jan/2019 12:00:00 AM,18,80,0,8,23,6,147.0376697,-18.62444409
7208,Pacific Marine Group,6,JOH_18-075_16,John Brewer Reef (18-075),18-075,18/Jan/2019 12:00:00 AM,27/Jan/2019 12:00:00 AM,23/Jan/2019 12:00:00 AM,12,160,0,6,11,9,147.0349147,-18.64162658
7209,Pacific Marine Group,6,JOH_18-075_6,John Brewer Reef (18-075),18-075,18/Jan/2019 12:00:00 AM,27/Jan/2019 12:00:00 AM,26/Jan/2019 12:00:00 AM,11,180,0,6,11,1,147.0793044,-18.63268425
7210,Pacific Marine Group,7,JOH_18-075_15,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,14/Feb/2019 12:00:00 AM,2,320,0,6,103,32,147.0387299,-18.6445049
7211,Pacific Marine Group,7,JOH_18-075_8,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,14/Feb/2019 12:00:00 AM,10,144,0,6,8,3,147.071515,-18.63790416
7212,Pacific Marine Group,7,JOH_18-075_15,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,15/Feb/2019 12:00:00 AM,4,420,0,23,93,20,147.0387299,-18.6445049
7213,Pacific Marine Group,7,JOH_18-075_20,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,15/Feb/2019 12:00:00 AM,14,188,0,7,55,47,147.0333166,-18.62682365
7214,Pacific Marine Group,7,JOH_18-075_15,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,16/Feb/2019 12:00:00 AM,5,450,0,8,46,37,147.0387299,-18.6445049
7215,Pacific Marine Group,7,JOH_18-075_21,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,16/Feb/2019 12:00:00 AM,16,196,0,14,38,43,147.0376697,-18.62444409
7216,Pacific Marine Group,7,JOH_18-075_26,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,17/Feb/2019 12:00:00 AM,6,204,0,6,13,6,147.0603855,-18.61608928
7217,Pacific Marine Group,7,JOH_18-075_30,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,19/Feb/2019 12:00:00 AM,7,200,0,9,26,9,147.054681,-18.62186318
7218,Pacific Marine Group,7,JOH_18-075_30,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,19/Feb/2019 12:00:00 AM,8,216,0,7,26,8,147.054681,-18.62186318
7219,Pacific Marine Group,7,JOH_18-075_29,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,20/Feb/2019 12:00:00 AM,8,200,0,6,19,59,147.0362719,-18.62989679
7220,Pacific Marine Group,7,JOH_18-075_29,John Brewer Reef (18-075),18-075,12/Feb/2019 12:00:00 AM,22/Feb/2019 12:00:00 AM,21/Feb/2019 12:00:00 AM,7,200,0,12,39,114,147.0362719,-18.62989679
7221,Pacific Marine Group,8,JOH_18-075_30,John Brewer Reef (18-075),18-075,27/Feb/2019 12:00:00 AM,08/Mar/2019 12:00:00 AM,05/Mar/2019 12:00:00 AM,8,212,0,6,31,9,147.054681,-18.62186318
7222,Pacific Marine Group,8,JOH_18-075_5,John Brewer Reef (18-075),18-075,27/Feb/2019 12:00:00 AM,08/Mar/2019 12:00:00 AM,06/Mar/2019 12:00:00 AM,12,196,0,8,10,1,147.082945,-18.62909423
7223,Pacific Marine Group,9,JOH_18-075_13,John Brewer Reef (18-075),18-075,13/Mar/2019 12:00:00 AM,22/Mar/2019 12:00:00 AM,21/Mar/2019 12:00:00 AM,7,200,0,6,11,9,147.0486692,-18.64613194
7224,Pacific Marine Group,12,JOH_18-075_28,John Brewer Reef (18-075),18-075,24/Apr/2019 12:00:00 AM,06/May/2019 12:00:00 AM,26/Apr/2019 12:00:00 AM,2,90,0,6,6,2,147.068742,-18.61394888
7225,Pacific Marine Group,20,JOH_18-075_29,John Brewer Reef (18-075),18-075,08/Sep/2019 12:00:00 AM,17/Sep/2019 12:00:00 AM,14/Sep/2019 12:00:00 AM,5,150,0,8,22,22,147.0362719,-18.62989679
7226,Pacific Marine Group,20,JOH_18-075_29,John Brewer Reef (18-075),18-075,08/Sep/2019 12:00:00 AM,17/Sep/2019 12:00:00 AM,16/Sep/2019 12:00:00 AM,5,225,0,7,8,20,147.0362719,-18.62989679
7227,Pacific Marine Group,22,JOH_18-075_18,John Brewer Reef (18-075),18-075,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,14/Oct/2019 12:00:00 AM,2,105,0,6,11,4,147.0277526,-18.63445383
7228,Pacific Marine Group,22,JOH_18-075_19,John Brewer Reef (18-075),18-075,08/Oct/2019 12:00:00 AM,17/Oct/2019 12:00:00 AM,16/Oct/2019 12:00:00 AM,7,265,0,6,10,9,147.0291401,-18.62993543
7229,Pacific Marine Group,27,JOH_18-075_24,John Brewer Reef (18-075),18-075,03/Jan/2020 12:00:00 AM,13/Jan/2020 12:00:00 AM,11/Jan/2020 12:00:00 AM,5,200,0,10,1,1,147.0512239,-18.61916488
7230,Pacific Marine Group,27,JOH_18-075_29,John Brewer Reef (18-075),18-075,03/Jan/2020 12:00:00 AM,13/Jan/2020 12:00:00 AM,12/Jan/2020 12:00:00 AM,8,192,0,6,10,26,147.0362719,-18.62989679
7231,Pacific Marine Group,29,JOH_18-075_20,John Brewer Reef (18-075),18-075,03/Feb/2020 12:00:00 AM,12/Feb/2020 12:00:00 AM,10/Feb/2020 12:00:00 AM,6,126,0,8,2,6,147.0333166,-18.62682365
7232,Pacific Marine Group,29,JOH_18-075_21,John Brewer Reef (18-075),18-075,03/Feb/2020 12:00:00 AM,12/Feb/2020 12:00:00 AM,10/Feb/2020 12:00:00 AM,6,162,0,6,3,9,147.0376697,-18.62444409
7233,Pacific Marine Group,32,JOH_18-075_21,John Brewer Reef (18-075),18-075,19/Mar/2020 12:00:00 AM,29/Mar/2020 12:00:00 AM,24/Mar/2020 12:00:00 AM,10,216,0,6,5,13,147.0376697,-18.62444409
7234,Pacific Marine Group,33,JOH_18-075_27,John Brewer Reef (18-075),18-075,04/Apr/2020 12:00:00 AM,14/Apr/2020 12:00:00 AM,13/Apr/2020 12:00:00 AM,5,160,0,7,0,2,147.0648325,-18.61486736
7235,Pacific Marine Group,35,JOH_18-075_30,John Brewer Reef (18-075),18-075,08/May/2020 12:00:00 AM,15/May/2020 12:00:00 AM,12/May/2020 12:00:00 AM,8,212,0,12,14,13,147.054681,-18.62186318
7236,Pacific Marine Group,35,JOH_18-075_30,John Brewer Reef (18-075),18-075,08/May/2020 12:00:00 AM,15/May/2020 12:00:00 AM,12/May/2020 12:00:00 AM,8,216,0,24,16,18,147.054681,-18.62186318
7237,Pacific Marine Group,35,JOH_18-075_33,John Brewer Reef (18-075),18-075,08/May/2020 12:00:00 AM,15/May/2020 12:00:00 AM,14/May/2020 12:00:00 AM,5,300,0,6,17,49,147.0394315,-18.63597047
7238,Pacific Marine Group,35,JOH_18-075_33,John Brewer Reef (18-075),18-075,08/May/2020 12:00:00 AM,15/May/2020 12:00:00 AM,14/May/2020 12:00:00 AM,5,300,0,8,20,36,147.0394315,-18.63597047
7239,Pacific Marine Group,36,JOH_18-075_32,John Brewer Reef (18-075),18-075,20/May/2020 12:00:00 AM,30/May/2020 12:00:00 AM,28/May/2020 12:00:00 AM,6,200,0,7,7,10,147.046302,-18.6244272
7240,Pacific Marine Group,36,JOH_18-075_32,John Brewer Reef (18-075),18-075,20/May/2020 12:00:00 AM,30/May/2020 12:00:00 AM,28/May/2020 12:00:00 AM,7,200,0,7,9,7,147.046302,-18.6244272
7241,Pacific Marine Group,37,JOH_18-075_32,John Brewer Reef (18-075),18-075,04/Jun/2020 12:00:00 AM,14/Jun/2020 12:00:00 AM,12/Jun/2020 12:00:00 AM,7,179,0,9,10,4,147.046302,-18.6244272
7242,Pacific Marine Group,38,JOH_18-075_29,John Brewer Reef (18-075),18-075,19/Jun/2020 12:00:00 AM,28/Jun/2020 12:00:00 AM,25/Jun/2020 12:00:00 AM,5,204,0,7,10,7,147.0362719,-18.62989679
7243,Pacific Marine Group,38,JOH_18-075_32,John Brewer Reef (18-075),18-075,19/Jun/2020 12:00:00 AM,28/Jun/2020 12:00:00 AM,26/Jun/2020 12:00:00 AM,8,200,0,11,7,10,147.046302,-18.6244272
7244,Pacific Marine Group,38,JOH_18-075_32,John Brewer Reef (18-075),18-075,19/Jun/2020 12:00:00 AM,28/Jun/2020 12:00:00 AM,27/Jun/2020 12:00:00 AM,6,172,0,9,4,2,147.046302,-18.6244272
7245,Pacific Marine Group,40,JOH_18-075_22,John Brewer Reef (18-075),18-075,23/Jul/2020 12:00:00 AM,31/Jul/2020 12:00:00 AM,25/Jul/2020 12:00:00 AM,3,128,0,11,4,7,147.0420532,-18.62259881
7246,Pacific Marine Group,47,JOH_18-075_21,John Brewer Reef (18-075),18-075,06/Nov/2020 12:00:00 AM,15/Nov/2020 12:00:00 AM,12/Nov/2020 12:00:00 AM,7,240,0,7,6,15,147.0376697,-18.62444409
7247,Pacific Marine Group,51,JOH_18-075_100,John Brewer Reef (18-075),18-075,18/Jan/2021 12:00:00 AM,28/Jan/2021 12:00:00 AM,24/Jan/2021 12:00:00 AM,10,160,0,6,5,5,147.0428659,-18.62458394
7248,Pacific Marine Group,52,JOH_18-075_41,John Brewer Reef (18-075),18-075,04/Feb/2021 12:00:00 AM,17/Feb/2021 12:00:00 AM,12/Feb/2021 12:00:00 AM,7,200,0,6,2,4,147.050534,-18.62328019
7249,Pacific Marine Group,52,JOH_18-075_41,John Brewer Reef (18-075),18-075,04/Feb/2021 12:00:00 AM,17/Feb/2021 12:00:00 AM,12/Feb/2021 12:00:00 AM,8,160,0,6,4,4,147.050534,-18.62328019
7250,Pacific Marine Group,54,JOH_18-075_95,John Brewer Reef (18-075),18-075,06/Mar/2021 12:00:00 AM,17/Mar/2021 12:00:00 AM,16/Mar/2021 12:00:00 AM,5,204,0,6,6,11,147.0676042,-18.61670583
7251,Pacific Marine Group,56,JOH_18-075_39,John Brewer Reef (18-075),18-075,07/Apr/2021 12:00:00 AM,18/Apr/2021 12:00:00 AM,16/Apr/2021 12:00:00 AM,5,220,0,7,13,5,147.05741,-18.62322318
7252,Pacific Marine Group,61,JOH_18-075_41,John Brewer Reef (18-075),18-075,14/Jul/2021 12:00:00 AM,23/Jul/2021 12:00:00 AM,23/Jul/2021 12:00:00 AM,7,192,0,13,8,2,147.050534,-18.62328019
7253,Tura,49,BBR_18-100a_121,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,15/Sep/2020 12:00:00 AM,24/Sep/2020 12:00:00 AM,23/Sep/2020 12:00:00 AM,1,320,0,6,10,2,147.7098228,-18.89412043
7254,Tura,52,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,27/Oct/2020 12:00:00 AM,05/Nov/2020 12:00:00 AM,02/Nov/2020 12:00:00 AM,1,280,0,9,12,1,147.7142154,-18.91581968
7255,Tura,52,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,27/Oct/2020 12:00:00 AM,05/Nov/2020 12:00:00 AM,02/Nov/2020 12:00:00 AM,1,280,0,10,18,1,147.7142154,-18.91581968
7256,Tura,52,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,27/Oct/2020 12:00:00 AM,05/Nov/2020 12:00:00 AM,02/Nov/2020 12:00:00 AM,1,280,0,22,24,2,147.7150792,-18.91989253
7257,Tura,55,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Dec/2020 12:00:00 AM,21/Dec/2020 12:00:00 AM,17/Dec/2020 12:00:00 AM,1,260,0,7,10,2,147.7150792,-18.91989253
7258,Tura,61,BBR_18-100a_70,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,16/Mar/2021 12:00:00 AM,25/Mar/2021 12:00:00 AM,22/Mar/2021 12:00:00 AM,1,280,0,6,38,36,147.7320349,-18.94605648
7259,Tura,61,BBR_18-100a_85,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,16/Mar/2021 12:00:00 AM,25/Mar/2021 12:00:00 AM,23/Mar/2021 12:00:00 AM,1,320,0,16,29,14,147.710423,-18.9183437
7260,Tura,63,BBR_18-100a_85,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,13/Apr/2021 12:00:00 AM,22/Apr/2021 12:00:00 AM,14/Apr/2021 12:00:00 AM,1,320,0,28,80,18,147.710423,-18.9183437
7261,Tura,63,BBR_18-100a_85,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,13/Apr/2021 12:00:00 AM,22/Apr/2021 12:00:00 AM,14/Apr/2021 12:00:00 AM,1,320,0,36,87,26,147.710423,-18.9183437
7262,Tura,63,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,13/Apr/2021 12:00:00 AM,22/Apr/2021 12:00:00 AM,15/Apr/2021 12:00:00 AM,1,320,0,12,20,9,147.7142154,-18.91581968
7263,Tura,63,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,13/Apr/2021 12:00:00 AM,22/Apr/2021 12:00:00 AM,15/Apr/2021 12:00:00 AM,1,320,0,23,32,33,147.7142154,-18.91581968
7264,Tura,64,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,27/Apr/2021 12:00:00 AM,06/May/2021 12:00:00 AM,02/May/2021 12:00:00 AM,1,280,0,9,24,15,147.7142154,-18.91581968
7265,Tura,66,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/May/2021 12:00:00 AM,03/Jun/2021 12:00:00 AM,26/May/2021 12:00:00 AM,1,240,0,16,16,13,147.7142154,-18.91581968
7266,Tura,66,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/May/2021 12:00:00 AM,03/Jun/2021 12:00:00 AM,26/May/2021 12:00:00 AM,1,240,0,49,47,19,147.7142154,-18.91581968
7267,Tura,66,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/May/2021 12:00:00 AM,03/Jun/2021 12:00:00 AM,27/May/2021 12:00:00 AM,1,240,0,13,19,4,147.7150792,-18.91989253
7268,Tura,66,(BI_18-100a_141,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,25/May/2021 12:00:00 AM,03/Jun/2021 12:00:00 AM,01/Jun/2021 12:00:00 AM,1,240,0,26,45,14,147.7075039,-18.89883845
7269,Tura,67,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,09/Jun/2021 12:00:00 AM,1,240,0,9,11,3,147.7142154,-18.91581968
7270,Tura,67,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,09/Jun/2021 12:00:00 AM,1,240,0,24,43,11,147.7142154,-18.91581968
7271,Tura,67,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,10/Jun/2021 12:00:00 AM,1,240,0,7,8,7,147.7150792,-18.91989253
7272,Tura,67,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,10/Jun/2021 12:00:00 AM,1,240,0,23,34,11,147.7150792,-18.91989253
7273,Tura,67,(BI_18-100a_139,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,11/Jun/2021 12:00:00 AM,1,240,0,8,32,8,147.7025584,-18.89372295
7274,Tura,67,(BI_18-100a_139,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,11/Jun/2021 12:00:00 AM,1,240,0,15,39,13,147.7025584,-18.89372295
7275,Tura,67,(BI_18-100a_144,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,13/Jun/2021 12:00:00 AM,1,200,0,11,26,35,147.7100805,-18.90464013
7276,Tura,67,(BI_18-100a_144,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,13/Jun/2021 12:00:00 AM,1,240,0,15,29,33,147.7100805,-18.90464013
7277,Tura,67,(BI_18-100a_145,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,13/Jun/2021 12:00:00 AM,1,215,0,19,40,34,147.7090049,-18.90913313
7278,Tura,67,(BI_18-100a_142,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,08/Jun/2021 12:00:00 AM,17/Jun/2021 12:00:00 AM,14/Jun/2021 12:00:00 AM,1,213,0,7,26,47,147.7036619,-18.90178944
7279,Tura,70,(BI_18-100a_138,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,06/Aug/2021 12:00:00 AM,1,320,0,6,10,15,147.6990099,-18.89399344
7280,Tura,70,(BI_18-100a_139,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,06/Aug/2021 12:00:00 AM,1,285,0,20,44,33,147.7025584,-18.89372295
7281,Tura,70,(BI_18-100a_139,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,06/Aug/2021 12:00:00 AM,1,320,0,32,97,61,147.7025584,-18.89372295
7282,Tura,70,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,07/Aug/2021 12:00:00 AM,1,320,0,13,28,2,147.7150792,-18.91989253
7283,Tura,70,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,07/Aug/2021 12:00:00 AM,1,320,0,17,27,3,147.7150792,-18.91989253
7284,Tura,70,BBR_18-100a_83,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,07/Aug/2021 12:00:00 AM,1,320,0,13,9,2,147.7123198,-18.92265157
7285,Tura,70,BBR_18-100a_83,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,07/Aug/2021 12:00:00 AM,1,320,0,15,18,2,147.7123198,-18.92265157
7286,Tura,70,(BI_18-100a_145,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,08/Aug/2021 12:00:00 AM,1,320,0,7,40,16,147.7090049,-18.90913313
7287,Tura,70,(BI_18-100a_145,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,08/Aug/2021 12:00:00 AM,1,320,0,11,41,16,147.7090049,-18.90913313
7288,Tura,70,(BI_18-100a_143,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,10/Aug/2021 12:00:00 AM,1,320,0,13,58,21,147.7056649,-18.90586344
7289,Tura,70,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,03/Aug/2021 12:00:00 AM,14/Aug/2021 12:00:00 AM,10/Aug/2021 12:00:00 AM,1,320,0,20,48,17,147.7142154,-18.91581968
7290,Tura,71,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,17/Aug/2021 12:00:00 AM,26/Aug/2021 12:00:00 AM,20/Aug/2021 12:00:00 AM,1,240,0,7,14,10,147.7150792,-18.91989253
7291,Tura,71,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,17/Aug/2021 12:00:00 AM,26/Aug/2021 12:00:00 AM,20/Aug/2021 12:00:00 AM,1,240,0,18,23,17,147.7150792,-18.91989253
7292,Tura,71,(BI_18-100a_138,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,17/Aug/2021 12:00:00 AM,26/Aug/2021 12:00:00 AM,22/Aug/2021 12:00:00 AM,1,240,0,6,7,2,147.6990099,-18.89399344
7293,Tura,71,(BI_18-100a_141,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,17/Aug/2021 12:00:00 AM,26/Aug/2021 12:00:00 AM,22/Aug/2021 12:00:00 AM,1,240,0,6,17,9,147.7075039,-18.89883845
7294,Tura,72,BBR_18-100a_80,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,31/Aug/2021 12:00:00 AM,09/Sep/2021 12:00:00 AM,04/Sep/2021 12:00:00 AM,1,280,0,8,13,3,147.7150792,-18.91989253
7295,Tura,73,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,14/Sep/2021 12:00:00 AM,23/Sep/2021 12:00:00 AM,16/Sep/2021 12:00:00 AM,1,240,0,9,6,2,147.7142154,-18.91581968
7296,Tura,76,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,26/Oct/2021 12:00:00 AM,04/Nov/2021 12:00:00 AM,01/Nov/2021 12:00:00 AM,1,280,0,7,16,1,147.7142154,-18.91581968
7297,Tura,76,BBR_18-100a_79,(Big) Broadhurst Reef (No 1) (18-100a),18-100a,26/Oct/2021 12:00:00 AM,04/Nov/2021 12:00:00 AM,01/Nov/2021 12:00:00 AM,1,280,0,9,23,3,147.7142154,-18.91581968
